gameweek,player_id,web_name,position,team_name,xp_predicted,now_cost_at_prediction,selected_by_percent_at_prediction,actual_points,points_per_game_at_prediction,ep_next_at_prediction,start_rate_at_prediction,xp_fresh_at_prediction,xp_horizon_at_prediction,xp_model_at_prediction,ep_x_start_rate_at_prediction,ep_x_availability_at_prediction
4,355,Davies,GKP,Liverpool,3.75,4.0,0.2,0.0,0.0,0.0,0.47,,,,,
4,603,Lienou,DEF,Leeds,3.93,4.0,0.1,0.0,0.0,0.0,0.47,,,,,
4,604,Cresswell,MID,Leeds,1.93,4.5,0.1,0.0,0.0,0.0,0.47,,,,,
4,625,Cairns,GKP,Leeds,3.75,4.0,0.2,0.0,0.0,0.0,0.47,,,,,
4,629,Zetterer,GKP,Leeds,3.75,4.0,0.4,0.0,0.0,1.0,0.47,,,,,
4,641,Bard,DEF,Leeds,3.93,4.5,0.0,1.0,0.0,1.8,0.47,,,,,
5,330,Bogle,DEF,Leeds,4.14,4.5,2.8,5.0,9.2,9.2,0.91,,,,,
5,124,Groß,MID,Brighton,1.79,5.6,18.4,14.0,8.2,8.2,0.71,,,,,
5,165,João Pedro,FWD,Chelsea,3.81,7.8,75.2,0.0,8.2,8.2,0.9,,,,,
5,411,Haaland,FWD,Man City,6.86,15.5,72.3,6.0,8.2,8.2,0.94,,,,,
5,391,Gvardiol,DEF,Man City,4.11,5.7,22.8,4.0,8.2,8.2,0.68,,,,,
5,115,De Cuyper,DEF,Brighton,2.14,4.8,23.5,6.0,8.0,8.0,0.69,,,,,
5,12,Saka,MID,Arsenal,4.48,9.5,12.1,2.0,7.5,7.5,0.81,,,,,
5,94,Schade,MID,Brentford,2.64,6.0,5.8,9.0,7.5,7.5,0.91,,,,,
5,367,Gakpo,MID,Liverpool,3.39,7.2,12.1,3.0,7.2,7.2,0.8,,,,,
5,68,Tavernier,MID,Bournemouth,2.75,6.1,5.3,2.0,7.2,7.2,0.9,,,,,
5,426,B.Fernandes,MID,Man Utd,5.05,12.0,41.8,2.0,7.2,7.2,0.96,,,,,
5,229,Tarkowski,DEF,Everton,5.29,6.1,13.1,14.0,7.2,7.2,0.99,,,,,
5,1,Raya,GKP,Arsenal,3.88,6.0,40.3,1.0,7.2,7.2,0.99,,,,,
5,572,Tzolakis,GKP,Hull City,3.97,4.6,10.8,6.0,7.0,7.0,0.86,,,,,
5,8,Calafiori,DEF,Arsenal,4.31,5.8,50.1,1.0,7.0,7.0,0.77,,,,,
5,69,Scott,MID,Bournemouth,2.15,6.1,5.9,2.0,7.0,7.0,0.94,,,,,
5,40,Rogers,MID,Chelsea,3.92,7.7,37.4,2.0,6.8,6.8,0.99,,,,,
5,286,Belloumi,MID,Hull City,2.58,5.0,2.9,4.0,6.8,6.8,0.86,,,,,
5,15,Ødegaard,MID,Arsenal,2.67,6.7,19.2,2.0,6.8,6.8,0.68,,,,,
5,480,Gibbs-White,MID,Nott'm Forest,5.55,7.9,11.6,2.0,6.5,6.5,0.96,,,,,
5,399,Cherki,MID,Man City,3.97,7.8,28.5,8.0,6.5,6.5,0.61,,,,,
5,279,Ajayi,DEF,Hull City,4.55,4.2,13.6,1.0,6.5,6.5,0.86,,,,,
5,388,Guéhi,DEF,Man City,5.85,6.0,18.5,4.0,6.5,6.5,0.96,,,,,
5,154,Palmer,MID,Chelsea,3.84,9.7,26.8,2.0,6.5,6.5,0.8,,,,,
5,277,Egan,DEF,Hull City,4.83,4.1,6.7,1.0,6.2,6.2,0.86,,,,,
5,379,Isak,FWD,Liverpool,2.16,9.1,22.1,8.0,6.2,6.2,0.56,,,,,
5,98,Janelt,MID,Brentford,1.45,5.0,2.4,3.0,6.2,6.2,0.66,,,,,
5,4,Gabriel,DEF,Arsenal,4.54,8.0,23.5,1.0,6.0,6.0,0.88,,,,,
5,504,Vuskovic,DEF,Brighton,2.9,5.0,3.2,8.0,6.0,6.0,0.86,,,,,
5,282,Giles,DEF,Hull City,4.16,4.0,2.4,0.0,6.0,6.0,0.86,,,,,
5,316,Emersonn,FWD,Ipswich Town,2.15,5.5,2.5,2.0,6.0,6.0,0.86,,,,,
5,427,Mbeumo,MID,Man Utd,4.73,7.9,22.9,2.0,5.8,5.8,0.9,,,,,
5,305,Davis,DEF,Ipswich Town,4.46,4.0,6.1,2.0,5.8,5.8,0.86,,,,,
5,268,King,MID,Fulham,1.55,5.5,1.5,2.0,5.5,5.5,0.66,,,,,
5,233,Mykolenko,DEF,Everton,4.42,4.5,2.9,5.0,5.5,5.5,0.93,,,,,
5,335,Stach,MID,Leeds,3.14,6.0,2.7,5.0,5.5,5.5,0.85,,,,,
5,565,M.Sangaré,MID,Brentford,1.92,5.7,12.2,0.0,5.5,5.5,0.86,,,,,
5,116,Dunk,DEF,Brighton,2.06,4.5,1.5,0.0,5.5,5.5,0.9,,,,,
5,334,Muharemović,DEF,Leeds,4.84,5.0,4.0,6.0,5.2,5.2,0.86,,,,,
5,10,White,DEF,Arsenal,2.51,5.5,6.8,0.0,5.2,5.2,0.58,,,,,
5,346,Calvert-Lewin,FWD,Leeds,3.82,6.0,22.4,2.0,5.0,5.0,0.88,,,,,
5,230,Branthwaite,DEF,Everton,2.92,5.5,2.1,8.0,4.8,4.8,0.55,,,,,
5,605,Yalcouyé,MID,Brighton,2.62,4.5,3.7,1.0,4.8,4.8,0.75,,,,,
5,350,A.Becker,GKP,Liverpool,2.65,5.5,3.9,8.0,4.8,4.8,0.82,,,,,
5,86,Lewis-Potter,MID,Brentford,1.87,5.5,1.9,3.0,4.8,4.8,0.77,,,,,
5,258,Castagne,DEF,Fulham,1.9,4.5,0.8,1.0,4.8,4.8,0.74,,,,,
5,472,Murillo,DEF,Nott'm Forest,4.47,5.5,1.9,4.0,4.8,4.8,0.81,,,,,
5,453,Barnes,MID,Newcastle,3.8,6.0,3.0,9.0,4.8,4.8,0.72,,,,,
5,544,Xhaka,MID,Sunderland,0.94,5.5,4.0,2.0,4.8,4.8,0.91,,,,,
5,13,Rice,MID,Arsenal,3.48,7.4,12.7,1.0,4.8,4.8,0.96,,,,,
5,242,George,MID,Everton,2.29,5.5,0.8,1.0,4.5,4.5,0.46,,,,,
5,368,Szoboszlai,MID,Liverpool,3.79,7.0,36.4,2.0,4.5,4.5,0.97,,,,,
5,432,Mainoo,MID,Man Utd,1.76,5.5,1.5,4.0,4.5,4.5,0.57,,,,,
5,332,Justin,DEF,Leeds,3.0,4.5,1.5,8.0,4.5,4.5,0.75,,,,,
5,385,Trafford,GKP,Leeds,1.49,5.0,5.4,10.0,4.5,4.5,0.5,,,,,
5,362,Jacquet,DEF,Liverpool,4.48,5.0,3.1,6.0,4.5,4.5,0.86,,,,,
5,449,Hall,DEF,Newcastle,4.07,5.2,14.4,13.0,4.5,4.5,0.8,,,,,
5,112,Van Hecke,DEF,Spurs,3.93,4.9,6.8,6.0,4.5,4.5,0.97,,,,,
5,138,Kostoulas,FWD,Brighton,1.05,5.5,0.7,10.0,4.5,4.5,0.36,,,,,
5,214,Kamada,MID,Crystal Palace,2.31,5.0,0.5,3.0,4.5,4.5,0.77,,,,,
5,356,Virgil,DEF,Liverpool,4.21,6.5,16.7,8.0,4.2,4.2,1.0,,,,,
5,88,Kayode,DEF,Brentford,2.29,4.6,8.2,6.0,4.2,4.2,0.87,,,,,
5,469,N.Williams,DEF,Nott'm Forest,5.24,5.0,8.5,2.0,4.2,4.2,0.97,,,,,
5,26,Havertz,FWD,Arsenal,2.21,7.6,7.9,2.0,4.2,4.2,0.55,,,,,
5,204,Mitchell,DEF,Crystal Palace,3.6,4.5,6.4,7.0,4.2,4.2,0.97,,,,,
5,109,Verbruggen,GKP,Brighton,2.0,4.5,22.0,6.0,4.2,4.2,1.0,,,,,
5,237,Ndiaye,MID,Man City,4.05,5.9,8.0,5.0,4.2,4.2,0.8,,,,,
5,384,Donnarumma,GKP,Man City,4.23,5.5,7.6,2.0,4.2,4.2,0.94,,,,,
5,236,Dewsbury-Hall,MID,Everton,4.28,6.5,5.0,3.0,4.2,4.2,0.88,,,,,
5,226,Pickford,GKP,Everton,3.94,5.5,8.8,8.0,4.2,4.2,1.0,,,,,
5,338,Ampadu,MID,Leeds,2.8,5.4,1.0,5.0,4.0,4.0,0.96,,,,,
5,397,Semenyo,MID,Man City,5.1,8.4,15.5,17.0,4.0,4.0,0.99,,,,,
5,79,Evanilson,FWD,Bournemouth,2.1,6.0,3.3,2.0,4.0,4.0,0.91,,,,,
5,390,Rúben,DEF,Man City,4.14,5.5,1.8,1.0,4.0,4.0,0.8,,,,,
5,127,Gomez,MID,Brighton,2.12,5.0,4.6,8.0,4.0,4.0,0.82,,,,,
5,496,Kinsky,GKP,Spurs,1.87,4.5,18.5,2.0,4.0,4.0,0.55,,,,,
5,428,Cunha,MID,Man Utd,3.29,7.9,6.1,10.0,4.0,4.0,0.87,,,,,
5,70,Kluivert,MID,Bournemouth,1.5,6.0,1.0,0.0,3.8,3.8,0.59,,,,,
5,464,Wissa,FWD,Newcastle,2.82,6.2,18.3,0.0,3.8,3.8,0.5,,,,,
5,503,Van de Ven,DEF,Spurs,3.56,5.0,3.9,1.0,5.0,3.8,0.85,,,,,
5,579,Araujo,DEF,Liverpool,3.72,5.4,2.8,7.0,3.8,3.8,0.64,,,,,
5,336,Okafor,MID,Leeds,2.34,5.8,0.3,3.0,3.8,3.8,0.61,,,,,
5,173,Thomas,DEF,Coventry City,4.53,4.0,9.0,9.0,3.8,3.8,0.86,,,,,
5,250,Leno,GKP,Fulham,1.91,4.5,3.0,3.0,3.8,3.8,1.0,,,,,
5,553,Isidor,FWD,Sunderland,0.21,5.5,1.4,1.0,3.5,3.5,0.16,,,,,
5,483,Ndoye,MID,Nott'm Forest,3.09,5.5,0.7,1.0,3.5,3.5,0.65,,,,,
5,87,Ajer,DEF,Brentford,1.85,4.5,4.4,7.0,3.5,3.5,0.74,,,,,
5,244,Armstrong,MID,Everton,2.09,5.0,0.4,2.0,3.5,3.5,0.53,,,,,
5,557,Tzolis,MID,Arsenal,2.67,6.4,14.8,2.0,3.5,3.5,0.86,,,,,
5,377,Munoz,MID,Liverpool,2.25,6.5,1.1,1.0,3.5,3.5,0.75,,,,,
5,249,Barry,FWD,Everton,4.1,5.6,6.5,6.0,3.5,3.5,0.75,,,,,
5,597,Suzuki,GKP,Aston Villa,3.72,5.0,1.8,2.0,4.7,3.5,0.75,,,,,
5,82,Kelleher,GKP,Brentford,1.96,5.0,6.3,6.0,3.5,3.5,0.99,,,,,
5,502,Robertson,DEF,Spurs,1.88,4.4,2.7,4.0,3.2,3.2,0.49,,,,,
5,542,E.Le Fée,MID,Sunderland,1.28,5.8,4.0,5.0,3.2,3.2,0.93,,,,,
5,96,Damsgaard,MID,Brentford,1.38,5.5,0.5,3.0,3.2,3.2,0.57,,,,,
5,593,Dedić,DEF,Newcastle,5.35,4.5,2.9,0.0,3.2,3.2,0.86,,,,,
5,114,Boscagli,DEF,Brighton,1.34,4.5,0.3,6.0,3.2,3.2,0.58,,,,,
5,280,Coyle,DEF,Hull City,4.21,4.0,0.6,1.0,3.2,3.2,0.86,,,,,
5,591,Enciso,MID,Ipswich Town,2.75,5.5,0.9,2.0,3.2,3.2,0.86,,,,,
5,481,Anderson,MID,Man City,4.34,6.3,4.2,2.0,3.2,3.2,0.99,,,,,
5,533,Mukiele,DEF,Sunderland,1.22,5.4,2.1,0.0,4.3,3.2,0.8,,,,,
5,290,Slater,MID,Hull City,2.49,4.5,5.6,2.0,3.2,3.2,0.86,,,,,
5,649,Maitland-Niles,DEF,Everton,3.45,4.5,0.7,8.0,6.5,6.5,0.53,,,,,
5,588,Khalaili,DEF,Crystal Palace,4.19,5.0,0.3,6.0,3.2,3.2,0.75,,,,,
5,532,Ballard,DEF,Sunderland,1.07,4.9,2.9,2.0,3.0,3.0,0.8,,,,,
5,345,Tanaka,MID,Leeds,1.43,4.9,0.3,2.0,4.0,3.0,0.43,,,,,
5,156,Neto,MID,Chelsea,2.97,6.5,1.4,2.0,3.0,3.0,0.77,,,,,
5,295,McBurnie,FWD,Hull City,1.96,5.5,1.9,1.0,3.0,3.0,0.86,,,,,
5,366,Wirtz,MID,Liverpool,3.44,7.4,7.0,6.0,3.0,3.0,0.84,,,,,
5,569,Gonzalo,FWD,Fulham,1.46,6.0,3.7,2.0,3.0,3.0,0.86,,,,,
5,211,Yeremy,MID,Crystal Palace,2.87,5.5,0.4,2.0,3.0,3.0,0.71,,,,,
5,222,Strand Larsen,FWD,Crystal Palace,1.75,6.0,0.6,2.0,3.0,3.0,0.6,,,,,
5,327,Bijol,DEF,Leeds,2.02,5.0,0.8,0.0,4.0,3.0,0.53,,,,,
5,551,N.Angulo,MID,Sunderland,0.54,5.0,0.1,4.0,3.0,3.0,0.52,,,,,
5,460,Willock,MID,Newcastle,1.62,5.0,0.5,10.0,3.0,3.0,0.37,,,,,
5,467,Sels,GKP,Nott'm Forest,3.54,5.0,1.5,2.0,3.0,3.0,0.88,,,,,
5,129,Ayari,MID,Brighton,1.33,5.4,0.4,3.0,4.0,3.0,0.63,,,,,
5,31,Konsa,DEF,Arsenal,2.65,4.5,18.0,1.0,3.7,2.8,0.72,,,,,
5,567,Horníček,GKP,Newcastle,4.97,5.0,1.4,3.0,2.8,2.8,0.86,,,,,
5,491,Igor Jesus,FWD,Nott'm Forest,2.77,5.8,2.6,1.0,2.8,2.8,0.63,,,,,
5,45,McGinn,MID,Aston Villa,2.92,5.4,2.3,6.0,2.8,2.8,0.85,,,,,
5,570,Palacios,MID,Fulham,1.56,5.4,0.2,1.0,3.7,2.8,0.75,,,,,
5,516,Bentancur,MID,Spurs,1.9,5.5,0.2,4.0,2.8,2.8,0.67,,,,,
5,529,Roefs,GKP,Sunderland,0.94,4.9,2.7,0.0,2.8,2.8,0.96,,,,,
5,541,Meunier,DEF,Sunderland,1.48,4.5,0.3,3.0,2.8,2.8,0.86,,,,,
5,161,Lavia,MID,Chelsea,1.58,5.0,0.2,0.0,2.8,2.8,0.5,,,,,
5,447,Botman,DEF,Newcastle,3.98,5.0,0.7,4.0,2.8,2.8,0.75,,,,,
5,558,Schlager,MID,Nott'm Forest,3.11,5.0,0.1,2.0,2.8,2.8,0.75,,,,,
5,264,Bobb,MID,Fulham,1.47,5.5,0.3,3.0,2.5,2.5,0.6,,,,,
5,200,Lacroix,DEF,Chelsea,3.49,6.0,7.4,3.0,2.5,2.5,0.85,,,,,
5,43,Tielemans,MID,Man Utd,2.41,5.8,1.6,4.0,2.5,2.5,0.75,,,,,
5,254,Robinson,DEF,Fulham,1.7,4.5,1.4,2.0,2.5,2.5,0.69,,,,,
5,210,Wharton,MID,Crystal Palace,2.77,5.5,0.8,2.0,2.5,2.5,0.87,,,,,
5,486,McAtee,MID,Nott'm Forest,1.91,5.5,0.1,2.0,2.5,2.5,0.47,,,,,
5,389,Matheus N.,DEF,Man City,3.09,5.9,1.0,1.0,5.0,2.5,0.58,,,,,
5,566,Silva,DEF,Bournemouth,3.32,5.0,0.4,3.0,2.5,2.5,0.86,,,,,
5,445,Thiaw,DEF,Newcastle,4.83,5.0,2.2,4.0,2.5,2.5,0.93,,,,,
5,534,Hume,DEF,Sunderland,0.9,4.4,3.5,1.0,3.0,2.2,0.72,,,,,
5,580,Charles,MID,Fulham,1.29,5.0,0.1,4.0,2.2,2.2,0.64,,,,,
5,393,Khusanov,DEF,Man City,2.76,5.5,1.5,0.0,3.0,2.2,0.55,,,,,
5,7,Lewis-Skelly,MID,Arsenal,1.36,5.5,0.6,0.0,2.2,2.2,0.52,,,,,
5,46,Barkley,MID,Aston Villa,1.85,5.0,0.3,1.0,2.2,2.2,0.55,,,,,
5,47,Kamara,MID,Aston Villa,1.77,5.0,0.3,6.0,2.2,2.2,0.69,,,,,
5,257,Bassey,DEF,Fulham,1.92,4.5,0.7,6.0,2.2,2.2,0.85,,,,,
5,247,Hackney,MID,Everton,2.02,5.5,0.2,1.0,2.2,2.2,0.53,,,,,
5,261,Iwobi,MID,Fulham,1.82,5.4,0.7,5.0,2.2,2.2,0.87,,,,,
5,315,Fatawu,MID,Ipswich Town,2.51,5.5,0.2,-1.0,2.2,2.2,0.86,,,,,
5,619,Palacios,MID,Ipswich Town,1.73,5.0,0.0,2.0,3.0,3.0,0.64,,,,,
5,267,Lukić,MID,Ipswich Town,2.25,5.0,0.1,2.0,2.2,2.2,0.74,,,,,
5,41,Buendía,MID,Aston Villa,2.61,5.9,1.0,12.0,2.2,2.2,0.75,,,,,
5,313,Clarke,MID,Ipswich Town,1.68,5.4,0.2,2.0,3.0,2.2,0.53,,,,,
5,265,Berge,MID,Fulham,1.47,4.9,0.3,3.0,2.0,2.0,0.83,,,,,
5,650,Affengruber,DEF,Fulham,1.27,4.5,0.0,4.0,8.0,4.0,0.53,,,,,
5,304,O'Shea,DEF,Ipswich Town,4.42,4.0,2.9,2.0,2.0,2.0,0.86,,,,,
5,61,Truffert,DEF,Bournemouth,2.63,5.5,3.3,2.0,2.0,2.0,1.0,,,,,
5,439,Šeško,FWD,Man Utd,1.01,7.0,1.7,0.0,2.0,2.0,0.25,,,,,
5,473,Aina,DEF,Nott'm Forest,3.41,4.5,2.6,0.0,2.0,2.0,0.71,,,,,
5,545,Sadiki,MID,Sunderland,0.86,4.9,0.2,2.0,2.0,2.0,0.93,,,,,
5,167,Delap,FWD,Nott'm Forest,1.89,5.5,1.4,1.0,2.7,2.0,0.4,,,,,
5,73,Adams,MID,Bournemouth,0.97,5.0,0.3,4.0,2.0,2.0,0.53,,,,,
5,418,Maguire,DEF,Man Utd,2.8,4.9,10.2,2.0,2.0,2.0,0.72,,,,,
5,239,Garner,MID,Everton,3.82,6.0,0.2,3.0,2.0,2.0,0.89,,,,,
5,184,Grimes,MID,Coventry City,2.35,4.9,0.1,3.0,2.0,2.0,0.86,,,,,
5,331,Gudmundsson,DEF,Leeds,2.46,4.5,0.1,6.0,4.0,2.0,0.68,,,,,
5,183,Rudoni,MID,Coventry City,2.56,5.0,0.1,5.0,2.0,2.0,0.75,,,,,
5,60,Hill,DEF,Bournemouth,1.99,5.5,0.8,4.0,2.0,2.0,0.77,,,,,
5,459,L.Miley,MID,Newcastle,2.7,5.5,0.1,4.0,2.0,2.0,0.66,,,,,
5,67,Rayan,MID,Bournemouth,1.56,6.4,1.7,2.0,2.0,2.0,0.63,,,,,
5,429,Rashford,MID,Man Utd,2.28,7.0,1.6,2.0,2.0,2.0,0.75,,,,,
5,643,Chilwell,DEF,Crystal Palace,3.11,4.5,0.5,0.0,4.0,4.0,0.42,,,,,
5,514,Tel,MID,Spurs,1.81,5.8,0.2,0.0,2.0,2.0,0.52,,,,,
5,51,George Hemmings,MID,Aston Villa,1.27,4.5,1.3,1.0,2.0,2.0,0.44,,,,,
5,52,Alysson,MID,Aston Villa,0.0,5.0,0.1,0.0,2.0,2.0,0.0,,,,,
5,113,F.Kadıoğlu,DEF,Brighton,1.94,4.4,1.7,5.0,2.7,2.0,0.83,,,,,
5,148,Hato,DEF,Chelsea,2.09,4.5,1.0,0.0,2.0,2.0,0.62,,,,,
5,259,Diop,DEF,Ipswich Town,2.15,4.0,13.8,4.0,2.0,2.0,0.56,,,,,
5,452,Bruno G.,MID,Arsenal,1.55,6.7,1.8,1.0,4.0,2.0,0.39,,,,,
5,371,Gravenberch,MID,Liverpool,2.17,5.9,1.2,1.0,2.0,2.0,0.72,,,,,
5,33,Mings,DEF,Aston Villa,1.21,4.5,0.4,3.0,2.3,1.8,0.33,,,,,
5,71,Cook,MID,Bournemouth,0.56,5.0,0.2,1.0,1.8,1.8,0.34,,,,,
5,93,Schuster,DEF,Brentford,2.01,4.5,0.1,14.0,3.5,1.8,0.53,,,,,
5,552,Brobbey,FWD,Sunderland,0.79,5.8,6.2,17.0,1.8,1.8,0.77,,,,,
5,412,Lammens,GKP,Man Utd,2.87,4.9,10.9,4.0,1.8,1.8,0.91,,,,,
5,461,Touré,MID,Newcastle,1.78,5.8,0.1,1.0,3.5,1.8,0.42,,,,,
5,57,Petrović,GKP,Bournemouth,1.96,4.5,3.1,2.0,1.8,1.8,1.0,,,,,
5,358,Kerkez,DEF,Liverpool,2.75,5.4,2.5,6.0,1.8,1.8,0.73,,,,,
5,598,Elvedi,DEF,Leeds,3.5,4.5,0.0,6.0,2.3,1.8,0.64,,,,,
5,28,Martinez,GKP,Chelsea,2.38,5.0,5.0,2.0,2.3,1.8,0.8,,,,,
5,576,Stroud,MID,Hull City,2.44,5.0,0.1,0.0,1.8,1.8,0.86,,,,,
5,564,Scherpen,GKP,Ipswich Town,3.85,4.5,0.6,0.0,1.8,1.8,0.86,,,,,
5,562,Maeda,MID,Ipswich Town,2.25,5.4,0.3,1.0,1.8,1.8,0.75,,,,,
5,37,Lindelöf,DEF,Aston Villa,1.95,4.5,0.3,1.0,1.8,1.8,0.6,,,,,
5,506,Udogie,DEF,Spurs,1.12,4.4,0.4,0.0,2.3,1.8,0.32,,,,,
5,522,Gray,MID,Spurs,1.73,4.9,0.2,2.0,2.3,1.8,0.6,,,,,
5,525,Fernandes,MID,Spurs,2.1,5.8,0.9,1.0,1.5,1.5,0.73,,,,,
5,401,Marmoush,FWD,Spurs,1.58,7.0,2.1,2.0,2.0,1.5,0.45,,,,,
5,403,Sávio,MID,Spurs,1.36,6.5,0.7,2.0,3.0,1.5,0.32,,,,,
5,644,Timber,MID,Crystal Palace,1.73,5.0,0.0,3.0,3.0,3.0,0.64,,,,,
5,91,Pinnock,DEF,Coventry City,1.07,4.5,0.1,8.0,2.0,1.5,0.28,,,,,
5,415,Dorgu,MID,Man Utd,1.61,5.8,0.6,4.0,1.5,1.5,0.44,,,,,
5,417,Dalot,DEF,Man Utd,3.01,4.9,1.8,2.0,1.5,1.5,0.76,,,,,
5,102,Yarmoliuk,MID,Brentford,1.01,4.8,0.7,3.0,1.5,1.5,0.55,,,,,
5,419,Martinez,DEF,Man Utd,1.88,5.0,1.3,0.0,2.0,1.5,0.52,,,,,
5,209,Johnson,MID,Everton,2.15,5.9,0.1,3.0,1.5,1.5,0.5,,,,,
5,95,O.Dango,MID,Brentford,1.72,6.4,0.6,1.0,1.5,1.5,0.59,,,,,
5,246,Röhl,MID,Everton,1.58,4.9,0.0,0.0,2.0,1.5,0.42,,,,,
5,575,Yirenkyi,MID,Coventry City,1.87,4.9,0.2,3.0,1.5,1.5,0.64,,,,,
5,337,Aaronson,MID,Leeds,2.21,5.4,0.6,1.0,1.5,1.5,0.66,,,,,
5,347,Nmecha,FWD,Leeds,0.71,5.4,0.5,1.0,2.0,1.5,0.15,,,,,
5,155,Enzo,MID,Man City,4.38,6.9,3.3,7.0,2.0,1.5,0.73,,,,,
5,372,Mac Allister,MID,Liverpool,2.22,5.4,1.3,5.0,1.5,1.5,0.68,,,,,
5,175,van Ewijk,DEF,Coventry City,4.02,4.0,10.1,0.0,1.5,1.5,0.86,,,,,
5,309,Núñez,MID,Ipswich Town,1.91,4.9,0.1,0.0,3.0,1.5,0.64,,,,,
5,640,Flemming,FWD,Ipswich Town,2.44,5.5,0.1,0.0,3.0,3.0,0.42,,,,,
5,320,Akpom,FWD,Ipswich Town,0.98,5.0,1.2,1.0,3.0,1.5,0.42,,,,,
5,202,Richards,DEF,Crystal Palace,3.66,5.0,0.6,8.0,1.5,1.5,0.9,,,,,
5,526,Solanke,FWD,Spurs,0.87,5.8,0.9,2.0,1.2,1.2,0.27,,,,,
5,110,Rushworth,GKP,Coventry City,3.74,4.5,0.9,11.0,1.2,1.2,0.86,,,,,
5,194,Thomas-Asante,FWD,Coventry City,1.1,5.0,0.8,4.0,1.2,1.2,0.53,,,,,
5,462,Steur,MID,Newcastle,2.0,4.9,0.1,3.0,1.2,1.2,0.53,,,,,
5,581,Diomande,DEF,Nott'm Forest,4.48,5.4,0.5,2.0,2.5,1.2,0.53,,,,,
5,105,Anthony,MID,Brentford,1.36,5.9,0.1,10.0,1.2,1.2,0.64,,,,,
5,387,O'Reilly,DEF,Man City,4.11,6.4,12.5,1.0,1.7,1.2,0.65,,,,,
5,106,Thiago,FWD,Brentford,2.92,7.9,9.7,5.0,1.2,1.2,0.99,,,,,
5,260,Wilson,MID,Leeds,2.1,6.3,2.5,0.0,1.2,1.2,0.58,,,,,
5,151,Acheampong,DEF,Chelsea,1.14,4.5,0.4,0.0,1.7,1.2,0.34,,,,,
5,176,Dasilva,DEF,Coventry City,3.99,4.0,0.7,15.0,1.2,1.2,0.86,,,,,
5,611,Wan-Bissaka,DEF,Aston Villa,1.66,4.5,0.2,1.0,1.7,1.7,0.53,,,,,
5,190,Tchaouna,MID,Coventry City,1.93,5.4,0.1,1.0,1.3,1.0,0.64,,,,,
5,592,Ouattara,DEF,Ipswich Town,2.48,4.0,0.9,2.0,1.0,1.0,0.42,,,,,
5,585,Herrington,DEF,Hull City,2.35,4.0,0.6,1.0,1.0,1.0,0.42,,,,,
5,583,Chavarria,DEF,Chelsea,2.39,4.9,0.2,1.0,1.0,1.0,0.42,,,,,
5,144,Gusto,DEF,Chelsea,2.67,5.0,1.0,0.0,1.0,1.0,0.71,,,,,
5,145,Fofana,DEF,Chelsea,2.49,5.0,0.2,4.0,1.3,1.0,0.63,,,,,
5,627,Barcola,MID,Liverpool,1.99,8.0,2.0,3.0,2.0,2.0,0.53,,,,,
5,186,Mason-Clark,MID,Coventry City,2.32,5.4,0.1,1.0,1.3,1.0,0.75,,,,,
5,369,Ngumoha,MID,Liverpool,0.79,5.8,0.5,0.0,1.3,1.0,0.18,,,,,
5,162,Andrey Santos,MID,Man Utd,1.02,4.8,0.6,0.0,1.3,1.0,0.3,,,,,
5,19,Zubimendi,MID,Arsenal,1.65,5.3,0.6,1.0,1.0,1.0,0.5,,,,,
5,166,N.Jackson,FWD,Aston Villa,1.67,6.5,1.2,6.0,1.3,1.0,0.75,,,,,
5,450,Livramento,DEF,Newcastle,1.01,4.9,0.1,0.0,2.0,1.0,0.2,,,,,
5,90,Hickey,DEF,Brentford,0.59,4.5,0.1,1.0,1.0,1.0,0.23,,,,,
5,639,Andrés,MID,Brighton,1.95,5.5,0.0,8.0,4.0,2.0,0.42,,,,,
5,182,Amenda,DEF,Coventry City,3.98,4.0,0.7,0.0,1.0,1.0,0.86,,,,,
5,17,Merino,MID,Arsenal,0.66,5.8,0.4,1.0,0.8,0.8,0.15,,,,,
5,490,Wood,FWD,Nott'm Forest,0.81,5.8,1.0,1.0,1.0,0.8,0.16,,,,,
5,488,I.Sangaré,MID,Nott'm Forest,1.8,4.9,0.5,1.0,1.5,0.8,0.48,,,,,
5,14,Eze,MID,Arsenal,1.33,6.3,1.1,1.0,1.0,0.8,0.32,,,,,
5,600,Osman,MID,Brighton,0.87,5.0,0.0,0.0,1.0,0.8,0.42,,,,,
5,323,McAteer,MID,Ipswich Town,1.3,4.5,1.1,0.0,1.0,0.8,0.42,,,,,
5,589,Gourna-Douath,MID,Hull City,1.58,5.0,0.0,1.0,1.5,0.8,0.53,,,,,
5,75,Christie,MID,Bournemouth,0.3,5.0,0.0,2.0,1.0,0.8,0.13,,,,,
5,119,Costinha,DEF,Brighton,1.77,4.5,0.0,1.0,0.8,0.8,0.42,,,,,
5,617,Cho,MID,Hull City,3.51,5.0,0.0,6.0,1.0,1.0,0.42,,,,,
5,72,Gannon-Doak,MID,Bournemouth,0.0,4.9,0.1,1.0,1.0,0.8,0.0,,,,,
5,501,Danso,DEF,Sunderland,0.57,5.0,0.2,0.0,1.5,0.8,0.47,,,,,
5,519,Gallagher,MID,Spurs,1.25,5.4,0.2,6.0,1.5,0.8,0.43,,,,,
5,584,Hamer,MID,Coventry City,1.26,5.4,0.1,0.0,1.0,0.8,0.42,,,,,
5,512,Kudus,MID,Spurs,0.93,6.5,0.1,4.0,1.0,0.8,0.28,,,,,
